web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,release_date,runtime,genres,spoken_languages,production_countries
https://www.nytimes.com/2009/02/13/movies/moonstruck.html,"The moon hits your eye like a big pizza pie in “Moonstruck, and a lot of other things do too.",The New York Times,subject: MOTION PICTURES;,2009-02-13T06:11:35+0000,651,Italians in Love,Movie Review | 'Moonstruck',,,,,,By Janet Maslin,,Italians in Love,,,nan,nan,nan
https://www.nytimes.com/1990/11/28/movies/books-of-the-times-wastepaper-love-story-amid-the-cellar-s-secrets.html,,The New York Times,"organizations: CBS INC;persons: Goodman, Walter;subject: Television;subject: Documentary Films and Programs;creative_works: 48 HOURS (TV PROGRAM);creative_works: FAMILY SECRET (TV PROGRAM);",1990-11-28T05:00:00+0000,908,Books of The Times; Wastepaper Love Story Amid the Cellar's Secrets,,,Books of The Times; Wastepaper Love Story Amid the Cellar's Secrets,,,,By Herbert Mitgang,,Books of The Times; Wastepaper Love Story Amid the Cellar's Secrets,,,nan,nan,nan
https://www.nytimes.com/1989/03/03/movies/reviews-film-of-butchers-and-love.html,"Butcher shop, marital discord. Droll, clever, essentially British comedy set in California.",The New York Times,subject: Reviews;subject: MOTION PICTURES;creative_works: Out Cold (Movie);,1989-03-03T05:00:00+0000,747,Reviews/Film; Of Butchers and Love,,,Reviews/Film; Of Butchers and Love,,,,By Janet Maslin,,Reviews/Film; Of Butchers and Love,,,nan,nan,nan
https://www.nytimes.com/1991/07/19/movies/review-film-love-is-blind-and-memory-is-bluffed.html,,The New York Times,subject: Reviews;subject: MOTION PICTURES;creative_works: ARCHANGEL (MOVIE);,1991-07-19T05:00:00+0000,410,Review/Film; Love Is Blind And Memory Is Bluffed,,,Review/Film; Love Is Blind And Memory Is Bluffed,,,,By Stephen Holden,,Review/Film; Love Is Blind And Memory Is Bluffed,,,nan,nan,nan
https://www.nytimes.com/2014/08/15/movies/jealousy-directed-by-philippe-garrel.html,"In Philippe Garrel’s “Jealousy,” emotional ambivalence and wayward passion span years among a group of struggling artists.",The New York Times,"subject: Movies;persons: Garrel, Philippe;creative_works: Jealousy (Movie);",2014-08-14T20:02:46+0000,619,"Love and Unhappiness, in Soft Shades of Gray",Movie Review,,"Love and Unhappiness, in Soft Shades of Gray",,,,By A.O. Scott,,"Love and Unhappiness, in Soft Shades of Gray",,,nan,nan,nan
https://www.nytimes.com/2017/06/15/movies/lost-in-paris-review.html,"The filmmakers Fiona Gordon and Dominique Abel star in their fourth movie, a tale infused with physical comedy about a woman in search of her aunt.",The New York Times,"creative_works: Lost in Paris (Movie);subject: Movies;persons: Abel, Dominique;persons: Gordon, Fiona;persons: Riva, Emmanuelle;",2017-06-15T19:37:09+0000,254,Review: Finding Love (and Slapstick) While ‘Lost in Paris’,,,Lost in Paris,,,,By Ben Kenigsberg,,Review: Finding Love (and Slapstick) While ‘Lost in Paris’,,,nan,nan,nan
https://www.nytimes.com/2015/03/20/movies/review-lost-and-love-shu-gi-stars-andy-lau-as-a-man-searching-for-his-lost-son.html,Peng Sanyuan’s drama builds a personal story and a road movie around the scourge of child trafficking in China.,The New York Times,subject: Movies;creative_works: Lost and Love (Movie);,2015-03-20T01:16:01+0000,261,Review: ‘Lost and Love’ (‘Shi Gu’) Stars Andy Lau as a Man Searching for His Lost Son,,,Review: ‘Lost and Love’ (‘Shu Gi’) Stars Andy Lau as a Man Searching for His Lost Son,,,,By Nicolas Rapold,,Review: ‘Lost and Love’ (‘Shi Gu’) Stars Andy Lau as a Man Searching for His Lost Son,,,nan,nan,nan
https://www.nytimes.com/1998/10/02/movies/the-elaborate-fantasies-of-love-and-longing.html,"Stephen Holden reviews Eric Rohmer film A Tale of Autumn, shown as part of New York Film Festival; photo (S)",The New York Times,subject: MOTION PICTURES;subject: REVIEW;creative_works: TALE OF AUTUMN (MOVIE);,1998-10-02T05:00:00+0000,717,The Elaborate Fantasies of Love and Longing,,,The Elaborate Fantasies of Love and Longing,,,,By Stephen Holden,,The Elaborate Fantasies of Love and Longing,,,nan,nan,nan
https://www.nytimes.com/1998/04/24/movies/film-review-the-love-triangle-as-one-man-show.html,"Two-timing actor confronted by both girlfriends. Skimpy plot, winning Downey.",The New York Times,"persons: Wagner, Natasha Gregson;persons: Graham, Heather;persons: Toback, James;subject: MOTION PICTURES;subject: Reviews;creative_works: Two Girls and a Guy (Movie);",1998-04-24T05:00:00+0000,884,The Love Triangle as One-Man Show,FILM REVIEW,,FILM REVIEW; The Love Triangle as One-Man Show,,,,By Janet Maslin,,The Love Triangle as One-Man Show,,,nan,nan,nan
https://www.nytimes.com/1997/10/03/movies/theater-review-love-to-build-them-up-love-to-tear-them-down.html,"Peter Marks reviews David Auburn's play Skyscraper, directed by Michael Rego and starring John Wylie; photo (S)",The New York Times,"persons: Auburn, David;persons: Wylie, John;persons: Rego, Michael;subject: Reviews;subject: Theater;creative_works: SKYSCRAPER (PLAY);",1997-10-03T05:00:00+0000,337,"Love to Build Them Up, Love to Tear Them Down",THEATER REVIEW,,"THEATER REVIEW; Love to Build Them Up, Love to Tear Them Down",,,,By Peter Marks,,"Love to Build Them Up, Love to Tear Them Down",,,nan,nan,nan
https://www.nytimes.com/2016/06/24/movies/from-this-day-forward-review.html,Sharon Shattuck’s documentary tells her family story of growing up with a transgender parent.,The New York Times,"subject: Documentary Films and Programs;persons: Shattuck, Sharon;subject: Transgender and Transsexuals;subject: Movies;",2016-06-23T21:11:31+0000,252,Review: ‘From This Day Forward’ Attests to Love’s Adaptability,,,Review: ‘From This Day Forward’ Attests to Love’s Adaptability,,,,By Andy Webster,,Review: ‘From This Day Forward’ Attests to Love’s Adaptability,,,nan,nan,nan
https://www.nytimes.com/2010/02/12/movies/12valentine.html,The dire romantic comedy “Valentine’s Day” is neither romantic nor remotely comedic.,The New York Times,"subject: Movies;persons: Marshall, Garry;persons: Kutcher, Ashton;persons: Roberts, Julia;persons: Hathaway, Anne;persons: Foxx, Jamie;persons: MacLaine, Shirley;persons: Dane, Eric;persons: Lautner, Taylor;persons: Garner, Jennifer;persons: Dempsey, Patrick;persons: Swift, Taylor;",2010-02-11T21:37:53+0000,856,"A Whole Lotta Interconnected Love, and a Whole Lotta Movie Stars",Movie Review | 'Valentine’s Day',,"A Whole Lotta Interconnected Love, and a Whole Lotta Movie Stars",,,,By Manohla Dargis,,"A Whole Lotta Interconnected Love, and a Whole Lotta Movie Stars",,,nan,nan,nan
https://www.nytimes.com/2016/07/15/movies/how-he-fell-in-love-review.html,This Marc Meyers film focuses on how the relationship between a young musician and a middle-age woman affects them and others in their orbit.,The New York Times,"subject: Movies;persons: Meyers, Marc (Director);creative_works: How He Fell in Love (Movie);",2016-07-14T21:15:47+0000,273,"Review: In ‘How He Fell in Love,’ an Extramarital Bond Unfolds",,,,,,,By Helen T. Verongos,,"Review: In ‘How He Fell in Love,’ an Extramarital Bond Unfolds",,,nan,nan,nan
https://www.nytimes.com/2002/09/13/movies/film-review-when-not-making-love-they-dress-fabulously.html,"The scandalous life of the 19th-century French novelist George Sand seems to be an irresistible topic for movies. In this ardent, earnest costume drama (with costumes supplied by the noted couturier Christian LaCroix), Juliette Binoche follows in ...",The New York Times,"persons: Binoche, Juliette;persons: Magimel, Benoit;subject: MOTION PICTURES;subject: Reviews;creative_works: CHILDREN OF THE CENTURY (MOVIE);",2002-09-13T05:00:00+0000,1022,"When Not Making Love, They Dress Fabulously",FILM REVIEW,,"FILM REVIEW; When Not Making Love, They Dress Fabulously",,,,By A. O. Scott,,"When Not Making Love, They Dress Fabulously",,,nan,nan,nan
https://www.nytimes.com/2013/11/08/movies/how-i-live-now-a-dystopian-drama-starring-saoirse-ronan.html,"In “How I Live Now,” based on the novel by Meg Rosoff, a surly American teenager finds herself caught in World War III in Britain.",The New York Times,"subject: Movies;persons: Ronan, Saoirse;creative_works: How I Live Now (Movie);persons: Macdonald, Kevin;",2013-11-08T00:59:34+0000,264,"Young Love, Interrupted by a Nuclear Bomb",Movie Review,,How I Live Now,,,,By Jeannette Catsoulis,,"Young Love, Interrupted by a Nuclear Bomb",,,nan,nan,nan
https://www.nytimes.com/2003/02/21/movies/film-review-young-love-tragedy-and-a-poem.html,"So few movies demonstrate any interest in serious poetry that when the rare one comes along flashing a silver tongue and a fine-tipped quill, you're tempted to give it half a cheer simply for daring to exist. The poem that winds through this roman...",The New York Times,"persons: Pearce, Guy;persons: Bonham Carter, Helena;persons: Petroni, Michael;subject: MOTION PICTURES;subject: Reviews;creative_works: Till Human Voices Wake Us (Movie);",2003-02-21T05:00:00+0000,712,"Young Love, Tragedy And a Poem",FILM REVIEW,,"FILM REVIEW; Young Love, Tragedy And a Poem",,,,By Stephen Holden,,"Young Love, Tragedy And a Poem",,,nan,nan,nan
https://www.nytimes.com/1995/06/02/movies/film-review-love-comes-driving-up-the-road-and-in-middle-age-too.html,Housewife and photographer's four-day love affair. Moving and elegiac.,The New York Times,"persons: Streep, Meryl;persons: Eastwood, Clint;subject: MOTION PICTURES;subject: Reviews;creative_works: BRIDGES OF MADISON COUNTY, THE (MOVIE);",1995-06-02T05:00:00+0000,1140,"FILM REVIEW;Love Comes Driving Up the Road, and in Middle Age, Too",FILM REVIEW,,"FILM REVIEW;Love Comes Driving Up the Road, and in Middle Age, Too",,,,By Janet Maslin,,"FILM REVIEW;Love Comes Driving Up the Road, and in Middle Age, Too",,,nan,nan,nan
https://www.nytimes.com/1998/02/20/movies/leather-jacket-love-story-directed-by-david-decoteau-not-rated-85-minutes.html,,The New York Times,subject: MOTION PICTURES;subject: REVIEW;creative_works: Leather Jacket Love Story (Movie);,1998-02-20T05:00:00+0000,261,'Leather Jacket Love Story'; Directed by David DeCoteau; Not rated; 85 minutes,,,'Leather Jacket Love Story'; Directed by David DeCoteau; Not rated; 85 minutes,,,,By Stephen Holden,,'Leather Jacket Love Story'; Directed by David DeCoteau; Not rated; 85 minutes,,,nan,nan,nan
https://www.nytimes.com/1999/11/07/movies/film-tough-love-for-a-tough-girl.html,"Karen Durbin reviews Belgian film Rosetta, starring Emilie Dequenne and directed by brothers Jean-Pierre and Luc Dardenne, which garnered top prize at Cannes Film Festival; photo (M)",The New York Times,"persons: Dardenne, Jean-Pierre;persons: Dardenne, Luc;persons: Dequenne, Emilie;subject: MOTION PICTURES;subject: Reviews;creative_works: Rosetta (Movie);",1999-11-07T05:00:00+0000,1890,Tough Love for a Tough Girl,FILM,,FILM; Tough Love for a Tough Girl,,,,By Karen Durbin,,Tough Love for a Tough Girl,,,nan,nan,nan
https://www.nytimes.com/2015/11/13/movies/review-in-love-the-coopers-a-dysfunctional-family-sits-down-to-christmas-dinner.html,"Diane Keaton and John Goodman play a long-married couple who have big news to deliver to the family once it gathers, in Jessie Nelson’s film.",The New York Times,"subject: Movies;persons: Nelson, Jessie (Film Director);persons: Keaton, Diane;persons: Goodman, John;creative_works: Love the Coopers (Movie);",2015-11-12T23:58:11+0000,276,"Review: In ‘Love the Coopers,’ a Dysfunctional Family Sits Down to Christmas Dinner",,,"Review: In ‘Love the Coopers,’ a Dysfunctional Family Sits Down to Christmas Dinner",,,,By Neil Genzlinger,,"Review: In ‘Love the Coopers,’ a Dysfunctional Family Sits Down to Christmas Dinner",,,nan,nan,nan
https://www.nytimes.com/2016/05/20/movies/ma-ma-review-penlope-cruz.html,"Julio Medem’s film steers Ms. Cruz’s character through a melodrama involving an illness, surgery, pregnancy and the thematic notion of rebirth.",The New York Times,"subject: Movies;persons: Medem, Julio;persons: Cruz, Penelope;persons: Tosar, Luis;creative_works: Ma Ma (Movie);",2016-05-19T21:18:32+0000,270,"Review: In ‘Ma Ma,’ Penélope Cruz as a Cancer Patient Finding Love",,,"Review: In ‘Ma Ma,’ Penélope Cruz as a Cancer Patient Finding Love",,,,By Andy Webster,,"Review: In ‘Ma Ma,’ Penélope Cruz as a Cancer Patient Finding Love",,,nan,nan,nan
https://www.nytimes.com/2017/11/30/movies/the-shape-of-water-review-guillermo-del-toro.html,"Guillermo del Toro’s latest film is an unlikely and lyrical love story, inspired by “Creature From the Black Lagoon.”",The New York Times,"subject: Movies;creative_works: The Shape of Water (Movie);persons: Del Toro, Guillermo;persons: Spencer, Octavia;persons: Shannon, Michael;persons: Hawkins, Sally;persons: Jones, Doug (1960- );",2017-11-30T16:10:56+0000,924,Review: ‘The Shape of Water’ Is Altogether Wonderful,,,A Monster Worthy of Love,,,,By A.O. Scott,,Review: ‘The Shape of Water’ Is Altogether Wonderful,,,nan,nan,nan
https://www.nytimes.com/1993/10/08/movies/review-film-festival-action-history-politics-and-love-above-all.html,,The New York Times,persons: Chen Kaige;subject: Reviews;subject: MOTION PICTURES;subject: New York Film Festival;creative_works: FAREWELL MY CONCUBINE (MOVIE);,1993-10-08T05:00:00+0000,1247,"Review/Film Festival; Action, History, Politics And Love Above All",,,"Review/Film Festival; Action, History, Politics And Love Above All",,,,By Vincent Canby,,"Review/Film Festival; Action, History, Politics And Love Above All",,,nan,nan,nan
https://www.nytimes.com/2002/07/12/movies/film-review-for-an-actress-s-husband-love-scenes-aren-t-sexy.html,"Excerpts from Elvis Mitchell's March 29, 2002, review of movie My Wife Is An Actress, directed by Yvan Attal and starring Attal, Charlotte Gainsbourg, and Terence Stamp; photo (M)",The New York Times,"persons: Gainsbourg, Charlotte;persons: Mitchell, Elvis;persons: Stamp, Terence;persons: Attal, Yvan;subject: MOTION PICTURES;subject: Reviews;creative_works: MY WIFE IS AN ACTRESS (MOVIE);",2002-07-12T05:00:00+0000,900,"For an Actress's Husband, Love Scenes Aren't Sexy",FILM REVIEW,,"FILM REVIEW; For an Actress's Husband, Love Scenes Aren't Sexy",,,,,,"For an Actress's Husband, Love Scenes Aren't Sexy",,,nan,nan,nan
https://www.nytimes.com/1996/03/08/movies/film-review-if-they-haven-t-found-love-by-30-they-ll-jump-well-ok.html,Unmarried roommates in suicide pact. Painfully cute.,The New York Times,subject: MOTION PICTURES;subject: Reviews;creative_works: If Lucy Fell (Movie);,1996-03-08T05:00:00+0000,551,"FILM REVIEW;If They Haven't Found Love by 30, They'll Jump. Well, O.K.",FILM REVIEW,,"FILM REVIEW;If They Haven't Found Love by 30, They'll Jump. Well, O.K.",,,,By Janet Maslin,,"FILM REVIEW;If They Haven't Found Love by 30, They'll Jump. Well, O.K.",,,nan,nan,nan
https://www.nytimes.com/2023/11/16/movies/fallen-leaves-review-aki-kaurismaki.html,"In the latest from the Finnish filmmaker Aki Kaurismaki, two lonely people find each other with tenderness, karaoke and deadpan comedy.",The New York Times,"subject: Movies;persons: Kaurismaki, Aki;creative_works: Fallen Leaves (Movie);",2023-11-16T18:04:26+0000,873,‘Fallen Leaves’ Review: Love (and Laughs) Among the Ruins,Critic’s pick,,"Love, and Laughs, Among the Ruins",,,,By Manohla Dargis,,‘Fallen Leaves’ Review,,,nan,nan,nan
https://www.nytimes.com/2023/10/05/movies/foe-review.html,Saoirse Ronan and Paul Mescal play a farm couple with a less-than-idyllic marriage in the Midwest of the future.,The New York Times,"subject: Movies;persons: Mescal, Paul (1996- );persons: Ronan, Saoirse;persons: Davis, Garth (Film Director);creative_works: Foe (Movie);",2023-10-05T11:00:29+0000,583,‘Foe’ Review: The Space Between,,,Love in a Dystopian Time,,,,By Ben Kenigsberg,,‘Foe’ Review,,,nan,nan,nan
https://www.nytimes.com/2018/03/29/movies/love-after-love-review.html,Russ Harbaugh’s debut feature delivers something rarely seen in American movies: a warts-and-all examination of extended grief.,The New York Times,"subject: Movies;creative_works: Love After Love (Movie);persons: Harbaugh, Russ;persons: MacDowell, Andie;",2018-03-29T11:00:01+0000,280,"Review: In ‘Love After Love,’ an Unflinching Look at Extended Grief",,,Love After Love,,,,By Jeannette Catsoulis,,"Review: In ‘Love After Love,’ an Unflinching Look at Extended Grief",,,nan,nan,nan
https://www.nytimes.com/2015/06/05/movies/review-love-mercy-gets-inside-brian-wilsons-head.html,"In Bill Pohlad’s Beach Boys biopic, Paul Dano plays Mr. Wilson in the 1960s, making “Pet Sounds,” and John Cusack plays him in the 1980s, making peace.",The New York Times,"subject: Movies;persons: Pohlad, William M (1955- );persons: Dano, Paul;persons: Cusack, John;persons: Wilson, Brian (1942- );persons: Giamatti, Paul;persons: Banks, Elizabeth;creative_works: Love & Mercy (Movie);",2015-06-04T23:40:22+0000,973,Review: ‘Love & Mercy’ Gets Inside Brian Wilson’s Head,,,"Getting Inside Brian Wilson&#8217;s Head, in Two Intense Decades ",,,,By A.O. Scott,,Review: ‘Love & Mercy’ Gets Inside Brian Wilson’s Head,,,nan,nan,nan
https://www.nytimes.com/2017/07/25/movies/women-who-kill-review.html,"In Ingrid Jungermann’s droll comedy, ex-lovers who produce a podcast about serial killers find themselves at odds when a new romantic interest emerges.",The New York Times,"subject: Movies;creative_works: Women Who Kill (Movie);persons: Jungermann, Ingrid (1977- );",2017-07-25T21:38:36+0000,411,"Review: She Hosts ‘Women Who Kill,’ and May Be in Love With One",,,"Killer Lines, Dangerous Dates",,,,By Ken Jaworowski,,"Review: She Hosts ‘Women Who Kill,’ and May Be in Love With One",,,nan,nan,nan
https://www.nytimes.com/2014/01/31/movies/brightest-star-a-story-about-20-something-relationships.html,"The drama “Brightest Star” focuses on romantic relationships, using a young man as the focus.",The New York Times,"subject: Movies;creative_works: Brightest Star (Movie);persons: Kiley, Maggie;",2014-01-31T01:01:08+0000,251,"He’s in Love, but No Closer to Figuring It Out",Movie Review,,Brightest Star,,,,By Neil Genzlinger,,"He’s in Love, but No Closer to Figuring It Out",,,nan,nan,nan
https://www.nytimes.com/1998/07/17/movies/film-review-stealing-love-and-loyalty-among-some-other-things.html,Handsome Soviet stranger up to no good.,The New York Times,"persons: CHUKHRAI, PAVEL;subject: MOTION PICTURES;subject: Reviews;creative_works: THIEF, THE (MOVIE);",1998-07-17T05:00:00+0000,632,"Stealing Love and Loyalty, Among Some Other Things",FILM REVIEW,,"FILM REVIEW; Stealing Love and Loyalty, Among Some Other Things",,,,By Janet Maslin,,"Stealing Love and Loyalty, Among Some Other Things",,,nan,nan,nan
https://www.nytimes.com/1993/07/13/movies/review-television-on-the-many-splendors-of-long-lasting-love.html,,The New York Times,organizations: Public Broadcasting Service;subject: Love (Emotion);subject: Reviews;subject: Television;subject: Documentary Films and Programs;subject: Marriages;creative_works: POV (TV Program);,1993-07-13T05:00:00+0000,549,Review/Television; On the Many Splendors Of Long-Lasting Love,,,Review/Television; On the Many Splendors Of Long-Lasting Love,,,,By Walter Goodman,,Review/Television; On the Many Splendors Of Long-Lasting Love,,,nan,nan,nan
https://www.nytimes.com/1986/10/15/movies/film-empty-quarter-view-of-love-and-africa.html,,The New York Times,subject: Reviews;subject: MOTION PICTURES;creative_works: EMPTY QUARTER (MOVIE);,1986-10-15T05:00:00+0000,506,"FILM: 'EMPTY QUARTER,' VIEW OF LOVE AND AFRICA",,,"FILM: 'EMPTY QUARTER,' VIEW OF LOVE AND AFRICA",,,,By Janet Maslin,,"FILM: 'EMPTY QUARTER,' VIEW OF LOVE AND AFRICA",,,nan,nan,nan
https://www.nytimes.com/2021/10/14/movies/hard-luck-love-song-review.html,"Drawn from the plotline of a Todd Snider song, the film follows a pool shark and an escort, taking twists that are both violent and silly.",The New York Times,"subject: Movies;persons: Dorman, Michael (1981- );creative_works: Hard Luck Love Song (Movie);persons: Bush, Sophia (1982- );",2021-10-14T12:27:03+0000,320,‘Hard Luck Love Song’ Review: A Glossy Take on a Gritty Tune,,,Hard Luck Love Song,,,,By Glenn Kenny,,‘Hard Luck Love Song’ Review,,,nan,nan,nan
https://www.nytimes.com/2022/04/18/movies/see-you-then-review.html,"Former lovers reconnect, litigating the past and present, in this drama from Mari Walker.",The New York Times,"subject: Movies;creative_works: See You Then (Movie);persons: Walker, Mari;",2022-04-18T11:00:03+0000,300,‘See You Then’ Review: The More Things Stay the Same,,,The Persistent Melancholy of Love,,,,By Kyle Turner,,‘See You Then’ Review,,,nan,nan,nan
https://www.nytimes.com/2008/02/01/movies/01lior.html,"“Praying With Lior” documents the extraordinary life of Lior Liebling, a rabbi’s son with Down syndrome.",The New York Times,subject: MOTION PICTURES;subject: Down Syndrome;,2008-02-01T05:00:00+0000,276,An Obsessive Love of Prayer,Movie Review | 'Praying With Lior',,,,,,By Jeannette Catsoulis,,An Obsessive Love of Prayer,,,nan,nan,nan
https://www.nytimes.com/1992/10/30/movies/review-film-memories-of-madness-and-love.html,"Ghost story memories of madness and love. Fearlessly eccentric film of haunting depth, via elusive Swift novel.",The New York Times,subject: Reviews;subject: MOTION PICTURES;creative_works: Waterland (Movie);,1992-10-30T05:00:00+0000,887,Review/Film; Memories Of Madness And Love,,,Review/Film; Memories Of Madness And Love,,,,By Janet Maslin,,Review/Film; Memories Of Madness And Love,,,nan,nan,nan
https://www.nytimes.com/2004/08/20/movies/theater-review-it-s-love-that-maketh-thy-world-go-round.html,"Wilborn Hampton reviews one-woman play The Loves of Shakespeare's Women, written and performed by Susannah York (M)",The New York Times,"persons: York, Susannah;subject: Reviews;subject: Theater;creative_works: LOVES OF SHAKESPEARE'S WOMEN, THE (PLAY);",2004-08-20T05:00:00+0000,734,It's Love That Maketh Thy World Go Round,THEATER REVIEW,,THEATER REVIEW; It's Love That Maketh Thy World Go Round,,,,By Wilborn Hampton,,It's Love That Maketh Thy World Go Round,,,nan,nan,nan
https://www.nytimes.com/1995/12/29/movies/film-review-kieslowski-s-drama-of-a-voyeur-in-love.html,,The New York Times,"persons: Kieslowski, Krzysztof;subject: MOTION PICTURES;subject: Reviews;creative_works: SHORT FILM ABOUT LOVE, A (MOVIE);",1995-12-29T05:00:00+0000,608,FILM REVIEW;Kieslowski's Drama Of a Voyeur in Love,FILM REVIEW,,FILM REVIEW;Kieslowski's Drama Of a Voyeur in Love,,,,By Stephen Holden,,FILM REVIEW;Kieslowski's Drama Of a Voyeur in Love,,,nan,nan,nan
https://www.nytimes.com/1998/02/20/movies/tv-weekend-race-love-and-the-black-proprieties.html,"Caryn James reviews ABC television drama The Wedding, produced by Oprah Winfrey and directed by Charles Burnett, from novel by Dorothy West; photos (M)",The New York Times,"persons: Burnett, Charles;persons: West, Dorothy;persons: Winfrey, Oprah;subject: Reviews;subject: Television;creative_works: WEDDING, THE (TV PROGRAM);",1998-02-20T05:00:00+0000,994,"Race, Love and the Black Proprieties",TV WEEKEND,,"TV WEEKEND; Race, Love and the Black Proprieties",,,,By Caryn James,,"Race, Love and the Black Proprieties",,,nan,nan,nan
https://www.nytimes.com/2009/03/06/movies/06dawn.html,Love is a universe of two in Philippe Garrel’s fatalistic romance “Frontier of Dawn.”,The New York Times,"subject: Movies;persons: Garrel, Philippe;persons: Garrel, Louis;",2009-03-05T23:15:59+0000,921,"Mirrors of Love, Unapologetically Yours",Movie Review | 'Frontier of Dawn',,"Mirrors of Love, Unapologetically Yours",,,,By Manohla Dargis,,"Mirrors of Love, Unapologetically Yours",,,nan,nan,nan
https://www.nytimes.com/2002/04/19/movies/theater-review-love-conquers-all-in-occupied-japan.html,"Bruce Weber reviews Project 400 production of Swimming With Watermelons, written and directed by Diane Paulus and Randy Weiner; photo (M)",The New York Times,"persons: Paulus, Diane;persons: Weiner, Randy;subject: Reviews;subject: Theater;creative_works: SWIMMING WITH WATERMELONS (PLAY);",2002-04-19T05:00:00+0000,672,Love Conquers All in Occupied Japan,THEATER REVIEW,,THEATER REVIEW; Love Conquers All in Occupied Japan,,,,By Bruce Weber,,Love Conquers All in Occupied Japan,,,nan,nan,nan
https://www.nytimes.com/1999/10/29/movies/film-review-a-love-triangle-ignited-by-what-might-have-been.html,"Spinster, pig farmer and geologist. Somber and strained, but Samantha's good.",The New York Times,"persons: Styles, Eric;persons: Graves, Rupert;subject: MOTION PICTURES;subject: Reviews;creative_works: Dreaming of Joseph Lees (Movie);",1999-10-29T05:00:00+0000,496,A Love Triangle Ignited By What Might Have Been,FILM REVIEW,,FILM REVIEW; A Love Triangle Ignited By What Might Have Been,,,,By Janet Maslin,,A Love Triangle Ignited By What Might Have Been,,,nan,nan,nan
https://www.nytimes.com/2023/08/10/movies/red-white-royal-blue-review.html,"This film, about an American president’s son who falls for a British prince, starts with a giddy premise and has the derring-do to succeed.",The New York Times,"subject: Movies;creative_works: Red, White & Royal Blue (Movie);persons: Lopez, Matthew;persons: Zakhar Perez, Taylor;persons: Galitzine, Nicholas (1994- );creative_works: Red, White & Royal Blue (Book);persons: McQuiston, Casey;",2023-08-10T16:00:02+0000,529,"‘Red, White & Royal Blue’ Review: Keep Calm and Pine On",,,Young Love in High Places,,,,By Amy Nicholson,,"‘Red, White & Royal Blue’ Review",,,nan,nan,nan
https://www.nytimes.com/2019/04/19/movies/kalank-review.html,Abhishek Varman’s maximalist melodrama delivers spectacle (some of it mind-numbing) but fails to tell a gripping story.,The New York Times,"subject: Movies;creative_works: Kalank (Movie);persons: Varman, Abhishek;",2019-04-19T15:38:08+0000,479,‘Kalank’ Review: A Bollywood Love Story in the Shadow of Partition,,,An Extravagant Spectacle,,,,By Rachel Saltz,,‘Kalank’ Review,,,nan,nan,nan
https://www.nytimes.com/2015/08/28/movies/review-in-z-for-zachariah-an-end-of-days-love-triangle.html,Margot Robbie stars in Craig Zobel’s post-apocalyptic film about three survivors of the nuclear holocaust caught in a triangle.,The New York Times,"subject: Movies;persons: Zobel, R Craig;persons: Robbie, Margot;persons: Ejiofor, Chiwetel;persons: Pine, Chris;persons: O'Brien, Robert C;creative_works: Z for Zachariah (Movie);",2015-08-27T21:32:34+0000,591,"Review: In ‘Z for Zachariah,’ an End-of-Days Love Triangle",,,When a Woman Finds 2 Friends for the End of the World,,,,By Jeannette Catsoulis,,"Review: In ‘Z for Zachariah,’ an End-of-Days Love Triangle",,,nan,nan,nan
https://www.nytimes.com/2020/12/24/movies/review-your-name-engraved-herein.html,The filmmaker Patrick Liu keeps the focus on the two young men in this Taiwanese drama and blurs the rest.,The New York Times,"subject: Movies;glocations: Taiwan;persons: Liu, Patrick (Filmmaker);creative_works: Your Name Engraved Herein (Movie);",2020-12-24T12:00:06+0000,295,‘Your Name Engraved Herein’ Review: When Love Is All You Can See,,,Your Name Engraved Herein,,,,By Teo Bugbee,,‘Your Name Engraved Herein’ Review,,,nan,nan,nan
https://www.nytimes.com/1982/07/06/movies/film-saga-of-love-and-war-in-japan.html,,The New York Times,subject: MOTION PICTURES;,1982-07-06T05:00:00+0000,571,FILM: SAGA OF LOVE AND WAR IN JAPAN,,,FILM: SAGA OF LOVE AND WAR IN JAPAN,,,,By Janet Maslin,,FILM: SAGA OF LOVE AND WAR IN JAPAN,,,nan,nan,nan
https://www.nytimes.com/2017/12/14/movies/youth-review.html,This decades-spanning melodrama chronicles the rivalries and heartbreaks of a dance troupe in Mao’s China.,The New York Times,subject: Movies;persons: Feng Xiaogang;creative_works: Youth (Movie);,2017-12-14T12:00:26+0000,267,"Review: In ‘Youth,’ the People’s Dance Troupe, in Love and War",,,Youth,,,,By Glenn Kenny,,"Review: In ‘Youth,’ the People’s Dance Troupe, in Love and War",,,nan,nan,nan
https://www.nytimes.com/1996/10/11/movies/of-star-crossed-love-with-cross-dressed-cast.html,,The New York Times,"persons: Greyson, John;subject: MOTION PICTURES;subject: Reviews;creative_works: Lilies (Movie);",1996-10-11T05:00:00+0000,489,"Of Star-Crossed Love, With Cross-Dressed Cast",FILM FESTIVAL REVIEW,,"Of Star-Crossed Love, With Cross-Dressed Cast",,,,By Stephen Holden,,"Of Star-Crossed Love, With Cross-Dressed Cast",,,nan,nan,nan
